Price,Area,MaintenanceStaff,Gymnasium,SwimmingPool,ClubHouse,CarParking,LiftAvailable,City,No_of_Bedrooms,Security,Children_playarea
58.0,1850,9,9,9,9,9,9,Mumbai,3,9,9
77.0,1650,9,9,9,9,9,9,Mumbai,3,9,9
88.0,600,9,9,9,9,9,9,Mumbai,1,9,9
151.0,1650,9,9,9,9,9,9,Mumbai,3,9,9
258.0,550,9,9,9,9,9,9,Mumbai,1,9,9
63.0,800,9,9,9,9,9,9,Mumbai,2,9,9
310.0,950,9,9,9,9,9,9,Mumbai,2,9,9
280.0,1185,9,9,9,9,9,9,Mumbai,2,9,9
175.0,1450,9,9,9,9,9,9,Mumbai,3,9,9
55.0,1420,9,9,9,9,9,9,Mumbai,3,9,9
175.0,570,9,9,9,9,9,9,Mumbai,1,9,9
90.0,667,9,9,9,9,9,9,Mumbai,2,9,9
430.0,1250,9,9,9,9,9,9,Mumbai,2,9,9
153.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
88.0,785,9,9,9,9,9,9,Mumbai,1,9,9
110.0,750,9,9,9,9,9,9,Mumbai,2,9,9
232.0,520,9,9,9,9,9,9,Mumbai,1,9,9
48.0,1950,9,9,9,9,9,9,Mumbai,4,9,9
120.0,850,9,9,9,9,9,9,Mumbai,2,9,9
120.0,1073,9,9,9,9,9,9,Mumbai,2,9,9
200.0,650,9,9,9,9,9,9,Mumbai,1,9,9
275.0,600,9,9,9,9,9,9,Mumbai,1,9,9
27.0,350,9,9,9,9,9,9,Mumbai,1,9,9
85.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
90.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
118.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
95.0,1545,9,9,9,9,9,9,Mumbai,3,9,9
108.0,649,9,9,9,9,9,9,Mumbai,1,9,9
30.5,1115,9,9,9,9,9,9,Mumbai,2,9,9
82.0,1005,9,9,9,9,9,9,Mumbai,2,9,9
30.5,1440,9,9,9,9,9,9,Mumbai,3,9,9
82.0,605,9,9,9,9,9,9,Mumbai,1,9,9
80.0,1280,9,9,9,9,9,9,Mumbai,3,9,9
29.0,565,9,9,9,9,9,9,Mumbai,1,9,9
62.0,1055,9,9,9,9,9,9,Mumbai,2,9,9
88.0,565,9,9,9,9,9,9,Mumbai,1,9,9
200.0,1055,9,9,9,9,9,9,Mumbai,2,9,9
82.0,1005,9,9,9,9,9,9,Mumbai,2,9,9
84.0,570,9,9,9,9,9,9,Mumbai,1,9,9
80.0,880,9,9,9,9,9,9,Mumbai,2,9,9
80.0,990,9,9,9,9,9,9,Mumbai,2,9,9
93.0,750,9,9,9,9,9,9,Mumbai,2,9,9
65.0,1005,9,9,9,9,9,9,Mumbai,2,9,9
95.0,1055,9,9,9,9,9,9,Mumbai,2,9,9
57.0,1020,9,9,9,9,9,9,Mumbai,2,9,9
220.0,1020,9,9,9,9,9,9,Mumbai,2,9,9
130.0,1075,9,9,9,9,9,9,Mumbai,2,9,9
70.0,1240,9,9,9,9,9,9,Mumbai,2,9,9
325.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
170.0,590,9,9,9,9,9,9,Mumbai,1,9,9
35.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
21.5,1001,9,9,9,9,9,9,Mumbai,2,9,9
40.0,1245,9,9,9,9,9,9,Mumbai,2,9,9
230.0,1052,9,9,9,9,9,9,Mumbai,2,9,9
230.0,776,9,9,9,9,9,9,Mumbai,2,9,9
36.5,1200,9,9,9,9,9,9,Mumbai,3,9,9
25.0,465,9,9,9,9,9,9,Mumbai,1,9,9
65.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
29.5,1000,9,9,9,9,9,9,Mumbai,2,9,9
75.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
46.0,725,9,9,9,9,9,9,Mumbai,1,9,9
48.0,600,9,9,9,9,9,9,Mumbai,1,9,9
70.0,695,9,9,9,9,9,9,Mumbai,1,9,9
425.0,420,9,9,9,9,9,9,Mumbai,1,9,9
85.0,800,9,9,9,9,9,9,Mumbai,2,9,9
400.0,700,9,9,9,9,9,9,Mumbai,1,9,9
125.0,350,9,9,9,9,9,9,Mumbai,1,9,9
53.0,350,9,9,9,9,9,9,Mumbai,1,9,9
37.5,1325,9,9,9,9,9,9,Mumbai,3,9,9
37.0,1260,9,9,9,9,9,9,Mumbai,2,9,9
36.8,1500,9,9,9,9,9,9,Mumbai,3,9,9
280.0,1250,9,9,9,9,9,9,Mumbai,2,9,9
317.0,660,9,9,9,9,9,9,Mumbai,1,9,9
43.0,645,9,9,9,9,9,9,Mumbai,1,9,9
390.0,620,9,9,9,9,9,9,Mumbai,1,9,9
78.0,610,9,9,9,9,9,9,Mumbai,1,9,9
128.0,1003,9,9,9,9,9,9,Mumbai,2,9,9
273.0,1166,9,9,9,9,9,9,Mumbai,2,9,9
550.0,375,9,9,9,9,9,9,Mumbai,1,9,9
420.0,1509,9,9,9,9,9,9,Mumbai,3,9,9
550.0,985,9,9,9,9,9,9,Mumbai,2,9,9
400.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
550.0,1144,9,9,9,9,9,9,Mumbai,3,9,9
300.0,1296,9,9,9,9,9,9,Mumbai,3,9,9
255.0,1250,9,9,9,9,9,9,Mumbai,3,9,9
255.0,1296,9,9,9,9,9,9,Mumbai,3,9,9
420.0,850,9,9,9,9,9,9,Mumbai,2,9,9
185.0,1296,9,9,9,9,9,9,Mumbai,3,9,9
110.0,850,9,9,9,9,9,9,Mumbai,2,9,9
1076.0,850,9,9,9,9,9,9,Mumbai,2,9,9
110.0,850,9,9,9,9,9,9,Mumbai,2,9,9
1076.0,1800,9,9,9,9,9,9,Mumbai,3,9,9
799.0,1200,9,9,9,9,9,9,Mumbai,2,9,9
65.4,1096,9,9,9,9,9,9,Mumbai,2,9,9
655.0,2604,9,9,9,9,9,9,Mumbai,4,9,9
145.0,1096,9,9,9,9,9,9,Mumbai,2,9,9
44.8,2604,9,9,9,9,9,9,Mumbai,4,9,9
605.0,1835,9,9,9,9,9,9,Mumbai,3,9,9
320.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
125.0,1543,9,9,9,9,9,9,Mumbai,3,9,9
220.0,1660,9,9,9,9,9,9,Mumbai,3,9,9
130.0,700,9,9,9,9,9,9,Mumbai,1,9,9
145.0,1403,9,9,9,9,9,9,Mumbai,3,9,9
325.0,1113,9,9,9,9,9,9,Mumbai,3,9,9
255.0,900,9,9,9,9,9,9,Mumbai,2,9,9
214.0,742,9,9,9,9,9,9,Mumbai,2,9,9
115.0,426,9,9,9,9,9,9,Mumbai,1,9,9
218.0,451,9,9,9,9,9,9,Mumbai,1,9,9
479.0,1124,9,9,9,9,9,9,Mumbai,3,9,9
103.0,878,9,9,9,9,9,9,Mumbai,3,9,9
170.0,678,9,9,9,9,9,9,Mumbai,2,9,9
125.0,1240,9,9,9,9,9,9,Mumbai,2,9,9
151.0,716,9,9,9,9,9,9,Mumbai,2,9,9
225.0,1043,9,9,9,9,9,9,Mumbai,3,9,9
76.0,1252,9,9,9,9,9,9,Mumbai,2,9,9
260.0,1050,9,9,9,9,9,9,Mumbai,3,9,9
312.0,1240,9,9,9,9,9,9,Mumbai,2,9,9
70.0,1238,9,9,9,9,9,9,Mumbai,3,9,9
49.0,1650,9,9,9,9,9,9,Mumbai,3,9,9
300.0,880,9,9,9,9,9,9,Mumbai,2,9,9
31.0,1050,9,9,9,9,9,9,Mumbai,3,9,9
71.0,838,9,9,9,9,9,9,Mumbai,2,9,9
108.0,1520,9,9,9,9,9,9,Mumbai,3,9,9
88.0,1055,9,9,9,9,9,9,Mumbai,2,9,9
82.0,2065,9,9,9,9,9,9,Mumbai,3,9,9
90.0,375,9,9,9,9,9,9,Mumbai,1,9,9
300.0,1200,9,9,9,9,9,9,Mumbai,2,9,9
44.0,1280,9,9,9,9,9,9,Mumbai,3,9,9
152.0,1005,9,9,9,9,9,9,Mumbai,2,9,9
115.0,950,9,9,9,9,9,9,Mumbai,2,9,9
88.0,1227,9,9,9,9,9,9,Mumbai,2,9,9
45.0,1550,9,9,9,9,9,9,Mumbai,3,9,9
220.0,774,9,9,9,9,9,9,Mumbai,1,9,9
138.0,1697,9,9,9,9,9,9,Mumbai,3,9,9
138.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
42.0,1185,9,9,9,9,9,9,Mumbai,2,9,9
90.0,518,9,9,9,9,9,9,Mumbai,1,9,9
82.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
145.0,1257,9,9,9,9,9,9,Mumbai,2,9,9
125.0,870,9,9,9,9,9,9,Mumbai,2,9,9
115.0,635,9,9,9,9,9,9,Mumbai,1,9,9
46.0,600,9,9,9,9,9,9,Mumbai,1,9,9
169.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
490.0,1309,9,9,9,9,9,9,Mumbai,2,9,9
361.0,1068,9,9,9,9,9,9,Mumbai,2,9,9
70.0,1820,9,9,9,9,9,9,Mumbai,3,9,9
375.0,700,9,9,9,9,9,9,Mumbai,1,9,9
179.0,850,9,9,9,9,9,9,Mumbai,2,9,9
368.0,1177,9,9,9,9,9,9,Mumbai,3,9,9
85.0,823,9,9,9,9,9,9,Mumbai,2,9,9
27.0,947,9,9,9,9,9,9,Mumbai,2,9,9
127.0,1240,9,9,9,9,9,9,Mumbai,2,9,9
145.0,1400,9,9,9,9,9,9,Mumbai,3,9,9
40.0,825,9,9,9,9,9,9,Mumbai,2,9,9
40.0,1300,9,9,9,9,9,9,Mumbai,3,9,9
120.0,315,9,9,9,9,9,9,Mumbai,1,9,9
120.0,1065,9,9,9,9,9,9,Mumbai,2,9,9
110.0,1309,9,9,9,9,9,9,Mumbai,2,9,9
132.0,740,9,9,9,9,9,9,Mumbai,1,9,9
80.0,740,9,9,9,9,9,9,Mumbai,1,9,9
90.0,975,9,9,9,9,9,9,Mumbai,2,9,9
290.0,975,9,9,9,9,9,9,Mumbai,2,9,9
374.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
374.0,925,9,9,9,9,9,9,Mumbai,2,9,9
198.0,850,9,9,9,9,9,9,Mumbai,2,9,9
175.0,950,9,9,9,9,9,9,Mumbai,2,9,9
210.0,1800,9,9,9,9,9,9,Mumbai,3,9,9
135.0,940,9,9,9,9,9,9,Mumbai,2,9,9
165.0,940,9,9,9,9,9,9,Mumbai,2,9,9
225.0,926,9,9,9,9,9,9,Mumbai,2,9,9
165.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
225.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
125.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
125.0,1550,9,9,9,9,9,9,Mumbai,3,9,9
145.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
42.8,1550,9,9,9,9,9,9,Mumbai,3,9,9
29.5,1350,9,9,9,9,9,9,Mumbai,3,9,9
38.5,1000,9,9,9,9,9,9,Mumbai,2,9,9
41.6,1000,9,9,9,9,9,9,Mumbai,2,9,9
28.0,865,9,9,9,9,9,9,Mumbai,2,9,9
31.3,514,9,9,9,9,9,9,Mumbai,2,9,9
31.0,353,9,9,9,9,9,9,Mumbai,1,9,9
159.0,487,9,9,9,9,9,9,Mumbai,2,9,9
156.0,527,9,9,9,9,9,9,Mumbai,2,9,9
148.0,342,9,9,9,9,9,9,Mumbai,1,9,9
151.0,383,9,9,9,9,9,9,Mumbai,1,9,9
203.0,450,9,9,9,9,9,9,Mumbai,1,9,9
152.0,627,9,9,9,9,9,9,Mumbai,2,9,9
165.0,613,9,9,9,9,9,9,Mumbai,2,9,9
85.0,581,9,9,9,9,9,9,Mumbai,2,9,9
150.0,593,9,9,9,9,9,9,Mumbai,2,9,9
180.0,799,9,9,9,9,9,9,Mumbai,3,9,9
52.0,598,9,9,9,9,9,9,Mumbai,2,9,9
52.0,649,9,9,9,9,9,9,Mumbai,2,9,9
180.0,525,9,9,9,9,9,9,Mumbai,1,9,9
200.0,700,9,9,9,9,9,9,Mumbai,2,9,9
142.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
146.0,675,9,9,9,9,9,9,Mumbai,1,9,9
146.0,675,9,9,9,9,9,9,Mumbai,1,9,9
144.0,1351,9,9,9,9,9,9,Mumbai,3,9,9
70.0,1440,9,9,9,9,9,9,Mumbai,3,9,9
70.0,1055,9,9,9,9,9,9,Mumbai,2,9,9
85.0,1084,9,9,9,9,9,9,Mumbai,2,9,9
85.0,1084,9,9,9,9,9,9,Mumbai,2,9,9
129.0,1030,9,9,9,9,9,9,Mumbai,2,9,9
180.0,560,9,9,9,9,9,9,Mumbai,1,9,9
234.0,560,9,9,9,9,9,9,Mumbai,1,9,9
234.0,650,9,9,9,9,9,9,Mumbai,1,9,9
81.0,650,9,9,9,9,9,9,Mumbai,1,9,9
33.7,1066,9,9,9,9,9,9,Mumbai,2,9,9
92.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
92.0,1150,9,9,9,9,9,9,Mumbai,3,9,9
178.0,1150,9,9,9,9,9,9,Mumbai,3,9,9
130.0,1137,9,9,9,9,9,9,Mumbai,2,9,9
160.0,990,9,9,9,9,9,9,Mumbai,3,9,9
137.0,1137,9,9,9,9,9,9,Mumbai,2,9,9
137.0,750,9,9,9,9,9,9,Mumbai,1,9,9
137.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
95.0,990,9,9,9,9,9,9,Mumbai,2,9,9
188.0,1200,9,9,9,9,9,9,Mumbai,2,9,9
188.0,990,9,9,9,9,9,9,Mumbai,2,9,9
189.0,990,9,9,9,9,9,9,Mumbai,2,9,9
188.0,990,9,9,9,9,9,9,Mumbai,2,9,9
100.0,600,9,9,9,9,9,9,Mumbai,1,9,9
100.0,1450,9,9,9,9,9,9,Mumbai,2,9,9
88.0,1450,9,9,9,9,9,9,Mumbai,2,9,9
100.0,1404,9,9,9,9,9,9,Mumbai,3,9,9
100.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
122.0,800,9,9,9,9,9,9,Mumbai,2,9,9
115.0,800,9,9,9,9,9,9,Mumbai,2,9,9
45.0,750,9,9,9,9,9,9,Mumbai,1,9,9
45.0,750,9,9,9,9,9,9,Mumbai,1,9,9
130.0,750,9,9,9,9,9,9,Mumbai,1,9,9
88.0,880,9,9,9,9,9,9,Mumbai,2,9,9
88.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
100.0,735,9,9,9,9,9,9,Mumbai,1,9,9
47.0,725,9,9,9,9,9,9,Mumbai,1,9,9
121.0,900,9,9,9,9,9,9,Mumbai,2,9,9
130.0,980,9,9,9,9,9,9,Mumbai,1,9,9
182.0,980,9,9,9,9,9,9,Mumbai,1,9,9
41.0,750,9,9,9,9,9,9,Mumbai,1,9,9
220.0,375,9,9,9,9,9,9,Mumbai,1,9,9
58.0,890,9,9,9,9,9,9,Mumbai,2,9,9
58.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
44.0,1500,9,9,9,9,9,9,Mumbai,3,9,9
80.0,585,9,9,9,9,9,9,Mumbai,1,9,9
160.0,550,9,9,9,9,9,9,Mumbai,1,9,9
200.0,868,9,9,9,9,9,9,Mumbai,2,9,9
255.0,868,9,9,9,9,9,9,Mumbai,2,9,9
335.0,676,9,9,9,9,9,9,Mumbai,1,9,9
130.0,972,9,9,9,9,9,9,Mumbai,2,9,9
135.0,1944,9,9,9,9,9,9,Mumbai,4,9,9
250.0,888,9,9,9,9,9,9,Mumbai,2,9,9
75.0,1151,9,9,9,9,9,9,Mumbai,3,9,9
133.0,1501,9,9,9,9,9,9,Mumbai,3,9,9
490.0,550,9,9,9,9,9,9,Mumbai,1,9,9
479.0,650,9,9,9,9,9,9,Mumbai,1,9,9
361.0,1000,9,9,9,9,9,9,Mumbai,3,9,9
605.0,450,9,9,9,9,9,9,Mumbai,1,9,9
374.0,910,9,9,9,9,9,9,Mumbai,2,9,9
1076.0,1177,9,9,9,9,9,9,Mumbai,3,9,9
655.0,1043,9,9,9,9,9,9,Mumbai,3,9,9
368.0,823,9,9,9,9,9,9,Mumbai,2,9,9
799.0,1404,9,9,9,9,9,9,Mumbai,3,9,9
123.0,940,9,9,9,9,9,9,Mumbai,2,9,9
57.5,2605,9,9,9,9,9,9,Mumbai,4,9,9
57.5,1543,9,9,9,9,9,9,Mumbai,3,9,9
217.0,825,9,9,9,9,9,9,Mumbai,2,9,9
278.0,1836,9,9,9,9,9,9,Mumbai,3,9,9
220.0,1700,9,9,9,9,9,9,Mumbai,3,9,9
82.0,975,9,9,9,9,9,9,Mumbai,2,9,9
88.0,975,9,9,9,9,9,9,Mumbai,2,9,9
84.0,954,9,9,9,9,9,9,Mumbai,2,9,9
84.0,1274,9,9,9,9,9,9,Mumbai,3,9,9
92.0,985,9,9,9,9,9,9,Mumbai,3,9,9
178.0,650,9,9,9,9,9,9,Mumbai,1,9,9
130.0,650,9,9,9,9,9,9,Mumbai,1,9,9
160.0,650,9,9,9,9,9,9,Mumbai,1,9,9
137.0,650,9,9,9,9,9,9,Mumbai,1,9,9
137.0,750,9,9,9,9,9,9,Mumbai,1,9,9
137.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
95.0,990,9,9,9,9,9,9,Mumbai,2,9,9
188.0,1200,9,9,9,9,9,9,Mumbai,2,9,9
188.0,990,9,9,9,9,9,9,Mumbai,2,9,9
189.0,990,9,9,9,9,9,9,Mumbai,2,9,9
95.0,990,9,9,9,9,9,9,Mumbai,2,9,9
57.4,600,9,9,9,9,9,9,Mumbai,1,9,9
83.6,1450,9,9,9,9,9,9,Mumbai,2,9,9
135.0,1450,9,9,9,9,9,9,Mumbai,2,9,9
130.0,1404,9,9,9,9,9,9,Mumbai,3,9,9
130.0,600,9,9,9,9,9,9,Mumbai,1,9,9
56.0,725,9,9,9,9,9,9,Mumbai,1,9,9
80.6,1055,9,9,9,9,9,9,Mumbai,2,9,9
153.0,880,9,9,9,9,9,9,Mumbai,2,9,9
203.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
162.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
163.0,600,9,9,9,9,9,9,Mumbai,1,9,9
1200.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
1380.0,688,9,9,9,9,9,9,Mumbai,2,9,9
38.0,890,9,9,9,9,9,9,Mumbai,3,9,9
38.0,727,9,9,9,9,9,9,Mumbai,2,9,9
42.0,716,9,9,9,9,9,9,Mumbai,2,9,9
170.0,2150,9,9,9,9,9,9,Mumbai,4,9,9
170.0,2000,9,9,9,9,9,9,Mumbai,4,9,9
255.0,650,9,9,9,9,9,9,Mumbai,1,9,9
267.0,650,9,9,9,9,9,9,Mumbai,1,9,9
270.0,680,9,9,9,9,9,9,Mumbai,1,9,9
270.0,547,9,9,9,9,9,9,Mumbai,1,9,9
284.0,547,9,9,9,9,9,9,Mumbai,1,9,9
284.0,805,9,9,9,9,9,9,Mumbai,2,9,9
288.0,845,9,9,9,9,9,9,Mumbai,2,9,9
295.0,853,9,9,9,9,9,9,Mumbai,2,9,9
295.0,853,9,9,9,9,9,9,Mumbai,2,9,9
360.0,895,9,9,9,9,9,9,Mumbai,2,9,9
404.0,895,9,9,9,9,9,9,Mumbai,2,9,9
404.0,907,9,9,9,9,9,9,Mumbai,2,9,9
68.0,930,9,9,9,9,9,9,Mumbai,2,9,9
75.0,930,9,9,9,9,9,9,Mumbai,2,9,9
92.0,1116,9,9,9,9,9,9,Mumbai,3,9,9
76.0,1261,9,9,9,9,9,9,Mumbai,3,9,9
110.0,1261,9,9,9,9,9,9,Mumbai,3,9,9
131.0,890,9,9,9,9,9,9,Mumbai,2,9,9
132.0,1060,9,9,9,9,9,9,Mumbai,2,9,9
90.0,1160,9,9,9,9,9,9,Mumbai,2,9,9
217.0,960,9,9,9,9,9,9,Mumbai,2,9,9
125.0,1341,9,9,9,9,9,9,Mumbai,3,9,9
85.0,1400,9,9,9,9,9,9,Mumbai,3,9,9
85.0,1525,9,9,9,9,9,9,Mumbai,3,9,9
145.0,650,9,9,9,9,9,9,Mumbai,1,9,9
145.0,1250,9,9,9,9,9,9,Mumbai,3,9,9
120.0,650,9,9,9,9,9,9,Mumbai,1,9,9
120.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
85.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
47.0,1200,9,9,9,9,9,9,Mumbai,3,9,9
56.0,1200,9,9,9,9,9,9,Mumbai,3,9,9
56.0,1026,9,9,9,9,9,9,Mumbai,2,9,9
70.0,1026,9,9,9,9,9,9,Mumbai,2,9,9
100.0,945,9,9,9,9,9,9,Mumbai,2,9,9
120.0,525,9,9,9,9,9,9,Mumbai,1,9,9
74.0,645,9,9,9,9,9,9,Mumbai,1,9,9
115.0,645,9,9,9,9,9,9,Mumbai,1,9,9
168.0,600,9,9,9,9,9,9,Mumbai,1,9,9
265.0,500,9,9,9,9,9,9,Mumbai,1,9,9
29.0,1080,9,9,9,9,9,9,Mumbai,3,9,9
24.0,977,9,9,9,9,9,9,Mumbai,2,9,9
26.0,950,9,9,9,9,9,9,Mumbai,2,9,9
24.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
24.0,1060,9,9,9,9,9,9,Mumbai,2,9,9
23.3,500,9,9,9,9,9,9,Mumbai,1,9,9
25.0,590,9,9,9,9,9,9,Mumbai,1,9,9
23.5,620,9,9,9,9,9,9,Mumbai,1,9,9
24.0,580,9,9,9,9,9,9,Mumbai,1,9,9
24.0,580,9,9,9,9,9,9,Mumbai,1,9,9
22.6,585,9,9,9,9,9,9,Mumbai,1,9,9
29.2,580,9,9,9,9,9,9,Mumbai,1,9,9
24.0,485,9,9,9,9,9,9,Mumbai,1,9,9
23.0,600,9,9,9,9,9,9,Mumbai,1,9,9
25.0,594,9,9,9,9,9,9,Mumbai,1,9,9
22.0,580,9,9,9,9,9,9,Mumbai,1,9,9
24.4,760,9,9,9,9,9,9,Mumbai,1,9,9
25.0,500,9,9,9,9,9,9,Mumbai,1,9,9
24.0,560,9,9,9,9,9,9,Mumbai,1,9,9
24.5,560,9,9,9,9,9,9,Mumbai,1,9,9
21.5,550,9,9,9,9,9,9,Mumbai,1,9,9
27.0,585,9,9,9,9,9,9,Mumbai,1,9,9
25.6,590,9,9,9,9,9,9,Mumbai,1,9,9
24.5,580,9,9,9,9,9,9,Mumbai,1,9,9
28.0,560,9,9,9,9,9,9,Mumbai,1,9,9
26.0,525,9,9,9,9,9,9,Mumbai,1,9,9
24.5,572,9,9,9,9,9,9,Mumbai,1,9,9
24.5,620,9,9,9,9,9,9,Mumbai,1,9,9
20.0,560,9,9,9,9,9,9,Mumbai,1,9,9
26.0,585,9,9,9,9,9,9,Mumbai,1,9,9
21.0,545,9,9,9,9,9,9,Mumbai,1,9,9
25.2,545,9,9,9,9,9,9,Mumbai,1,9,9
23.3,560,9,9,9,9,9,9,Mumbai,1,9,9
22.5,580,9,9,9,9,9,9,Mumbai,1,9,9
23.5,545,9,9,9,9,9,9,Mumbai,1,9,9
26.0,585,9,9,9,9,9,9,Mumbai,1,9,9
23.5,710,9,9,9,9,9,9,Mumbai,2,9,9
22.9,590,9,9,9,9,9,9,Mumbai,1,9,9
23.5,590,9,9,9,9,9,9,Mumbai,1,9,9
23.4,594,9,9,9,9,9,9,Mumbai,1,9,9
23.0,580,9,9,9,9,9,9,Mumbai,1,9,9
25.0,585,9,9,9,9,9,9,Mumbai,1,9,9
24.0,572,9,9,9,9,9,9,Mumbai,1,9,9
25.0,525,9,9,9,9,9,9,Mumbai,1,9,9
23.0,525,9,9,9,9,9,9,Mumbai,1,9,9
24.0,585,9,9,9,9,9,9,Mumbai,1,9,9
27.5,550,9,9,9,9,9,9,Mumbai,1,9,9
23.0,595,9,9,9,9,9,9,Mumbai,1,9,9
24.0,594,9,9,9,9,9,9,Mumbai,1,9,9
27.5,585,9,9,9,9,9,9,Mumbai,1,9,9
25.0,580,9,9,9,9,9,9,Mumbai,1,9,9
21.5,585,9,9,9,9,9,9,Mumbai,1,9,9
29.0,585,9,9,9,9,9,9,Mumbai,1,9,9
22.6,580,9,9,9,9,9,9,Mumbai,1,9,9
24.0,585,9,9,9,9,9,9,Mumbai,1,9,9
23.1,590,9,9,9,9,9,9,Mumbai,1,9,9
26.0,525,9,9,9,9,9,9,Mumbai,1,9,9
27.0,585,9,9,9,9,9,9,Mumbai,1,9,9
24.0,580,9,9,9,9,9,9,Mumbai,1,9,9
23.2,595,9,9,9,9,9,9,Mumbai,1,9,9
24.0,590,9,9,9,9,9,9,Mumbai,1,9,9
26.5,585,9,9,9,9,9,9,Mumbai,1,9,9
41.0,615,9,9,9,9,9,9,Mumbai,1,9,9
27.0,590,9,9,9,9,9,9,Mumbai,1,9,9
25.0,570,9,9,9,9,9,9,Mumbai,1,9,9
22.0,590,9,9,9,9,9,9,Mumbai,1,9,9
24.0,520,9,9,9,9,9,9,Mumbai,1,9,9
26.5,850,9,9,9,9,9,9,Mumbai,2,9,9
21.5,535,9,9,9,9,9,9,Mumbai,1,9,9
27.0,445,9,9,9,9,9,9,Mumbai,1,9,9
22.5,500,9,9,9,9,9,9,Mumbai,1,9,9
24.0,550,9,9,9,9,9,9,Mumbai,1,9,9
21.5,630,9,9,9,9,9,9,Mumbai,1,9,9
23.0,580,9,9,9,9,9,9,Mumbai,1,9,9
22.5,630,9,9,9,9,9,9,Mumbai,1,9,9
25.0,525,9,9,9,9,9,9,Mumbai,1,9,9
26.0,580,9,9,9,9,9,9,Mumbai,1,9,9
24.4,500,9,9,9,9,9,9,Mumbai,1,9,9
25.0,560,9,9,9,9,9,9,Mumbai,1,9,9
23.0,580,9,9,9,9,9,9,Mumbai,1,9,9
26.0,555,9,9,9,9,9,9,Mumbai,1,9,9
24.0,620,9,9,9,9,9,9,Mumbai,1,9,9
24.0,585,9,9,9,9,9,9,Mumbai,1,9,9
23.3,545,9,9,9,9,9,9,Mumbai,1,9,9
25.5,560,9,9,9,9,9,9,Mumbai,1,9,9
25.0,620,9,9,9,9,9,9,Mumbai,1,9,9
22.6,580,9,9,9,9,9,9,Mumbai,1,9,9
24.0,580,9,9,9,9,9,9,Mumbai,1,9,9
29.2,585,9,9,9,9,9,9,Mumbai,1,9,9
23.0,355,9,9,9,9,9,9,Mumbai,1,9,9
24.0,620,9,9,9,9,9,9,Mumbai,1,9,9
21.5,580,9,9,9,9,9,9,Mumbai,1,9,9
22.0,594,9,9,9,9,9,9,Mumbai,1,9,9
24.4,760,9,9,9,9,9,9,Mumbai,1,9,9
24.5,590,9,9,9,9,9,9,Mumbai,1,9,9
21.5,575,9,9,9,9,9,9,Mumbai,1,9,9
21.6,580,9,9,9,9,9,9,Mumbai,1,9,9
24.5,550,9,9,9,9,9,9,Mumbai,1,9,9
27.0,585,9,9,9,9,9,9,Mumbai,1,9,9
25.6,585,9,9,9,9,9,9,Mumbai,1,9,9
25.0,525,9,9,9,9,9,9,Mumbai,1,9,9
24.5,580,9,9,9,9,9,9,Mumbai,1,9,9
28.0,560,9,9,9,9,9,9,Mumbai,1,9,9
26.0,572,9,9,9,9,9,9,Mumbai,1,9,9
24.0,620,9,9,9,9,9,9,Mumbai,1,9,9
23.0,555,9,9,9,9,9,9,Mumbai,1,9,9
24.5,560,9,9,9,9,9,9,Mumbai,1,9,9
25.2,585,9,9,9,9,9,9,Mumbai,1,9,9
130.0,545,9,9,9,9,9,9,Mumbai,1,9,9
130.0,594,9,9,9,9,9,9,Mumbai,1,9,9
310.0,555,9,9,9,9,9,9,Mumbai,1,9,9
145.0,545,9,9,9,9,9,9,Mumbai,1,9,9
220.0,710,9,9,9,9,9,9,Mumbai,2,9,9
140.0,750,9,9,9,9,9,9,Mumbai,1,9,9
146.0,750,9,9,9,9,9,9,Mumbai,1,9,9
